"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","逗留食間Time Point","100台北市中正區金門街1巷1號","","逗留食間Time Point","金門街1巷1號","ChIJM2bDKHepQjQRCp8lVstvJos","https://maps.google.com/?cid=10026824539501338378&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","加爾第咖啡(莊敬店)","台北市信義區吳興街269巷1弄21號","https://www.facebook.com/KaldiCoffee1989JJ/","","","","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","丹堤咖啡","台北市大安區和平東路三段38號","","丹堤咖啡 Dante Coffee (和平敦南店)","和平東路三段38號","ChIJJ8Qp2CmqQjQRo24XfjoLLeU","https://maps.google.com/?cid=16513867754488950435&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","小紅帽咖啡Julius Meinl","台北市大安區大安路一段170號","https://www.meinlcoffee.com.tw/Shop/StoreDetail/39337/22103","小紅帽咖啡","大安路一段172號之二","ChIJP6JXg9GrQjQRcbCFLMCAIVI","https://maps.google.com/?cid=5918152948210577521&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","老窩咖啡-林口仁愛店","244新北市林口區仁愛路二段257號","","老窩咖啡館-林口仁愛店","仁愛路二段257號","ChIJAeKNMtymQjQRHWltUtKYmu0","https://maps.google.com/?cid=17121164962495818013&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","It's Coffee","台北市中山區中山北路一段105巷4號1F","","It's Coffee","中山北路一段105巷4號1F","ChIJBxo_526pQjQRF8O0HmbsyR8","https://maps.google.com/?cid=2290621808840590103&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","爺茶 GRANDPA","台北市中山區伊通街127-3號","https://www.facebook.com/GRANDPA.tea/","GRANDPA 爺茶1號店","伊通街127-3號","ChIJVRVKUYSpQjQRQOUvjMS2MO8","https://maps.google.com/?cid=17235476729228682560&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","滿滿咖啡","台北市士林區承德路四段34號","","滿滿咖啡","承德路四段34號","ChIJ4ZcgG7OuQjQRP0eMecTNXLc","https://maps.google.com/?cid=13212661650534713151&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","香遇Arom amour","104台北市中山區建國北路二段48號","","香遇Arom amour","建國北路二段48號","ChIJU0qKs8upQjQRWpvmfN_F9nM","https://maps.google.com/?cid=8356083722296400730&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","窩著咖啡 perch cafe","104台北市中山區松江路97巷2號","","窩著咖啡 perch cafe","松江路97巷2號","ChIJaefGI_6pQjQRJHLiX7_Qm9g","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","THIRD FLOOR COFFEE 在三樓","台北市中山區八德路二段330號三樓","","在三樓 (已歇業)","3樓, No. 330號八德路二段","ChIJpSARB9yrQjQRemOlECt6-7w","https://maps.google.com/?cid=13617612223666283386&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","N3 Cafe恩山咖啡","台北市中山區中山北路二段48巷7號爵士廣場B1","","恩山咖啡-N3 coffee x HerRose","赤峰街53巷21號","ChIJTykzcTapQjQROMrFkK6AI4U","https://maps.google.com/?cid=9593653118470834744&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","上島珈琲店","106台北市大安區敦化南路1段199號","http://www.ueshima-coffee.com.tw/menu/drink.html","上島珈琲店 忠孝敦化店","敦化南路1段199號","ChIJ7SyEOcWrQjQRvalsCnCuQzI","https://maps.google.com/?cid=3621930321570474429&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","咖樂烘豆colorroast","台北市大安區延吉街68號-16號","https://www.facebook.com/pg/%E5%92%96%E6%A8%82%E7%83%98%E8%B1%86colorroast-1641570899442432/about/?ref=page_internal","咖樂烘豆","延吉街68-16號","ChIJ34QOJ8SrQjQR6KV0XblHlnw","https://maps.google.com/?cid=8977441768672110056&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Coffee Boy Hop Man","106台北市大安區羅斯福路三段283巷36號","https://www.facebook.com/coffeeboyhopman/","Coffee Boy Hop Man","羅斯福路三段283巷36號","ChIJy0__oaWpQjQRHbVbJQFxPyc","https://maps.google.com/?cid=2828103340747633949&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Congrat's cafe 西門店","108台北市萬華區武昌街二段83號","","Congrat's cafe 西門店","武昌街二段83號","ChIJRbVm0QipQjQRWAI6TlNJ3Cg","https://maps.google.com/?cid=2944308878536999512&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","彼得好咖啡","新北市新莊區新泰路109號","https://www.facebook.com/pbcoffee/","彼得好咖啡 新莊新泰店 Peter Better Cafe","242新北市新莊區新泰路109號","ChIJvU_YVXSoQjQRgP8cRwNZBPQ","https://maps.google.com/?cid=17583276715774115712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"review","No Google Places candidate found","","良日激動所（已遷址）","","https://www.facebook.com/良日artxspace-844356629017014/","","","","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","錘子咖啡淡大店","新北市淡水區英專路151號在學生活動中心一樓","","錘子咖啡淡大店","英專路151號在學生活動中心樓下一樓","ChIJxZeSx3KvQjQR8e6K5Besh0o","https://maps.google.com/?cid=5370450299281141489&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","小苗苗。精品咖啡 ","屏東縣屏東市華山街2號","https://www.facebook.com/littlemiaocoffee/","小苗苗。精品咖啡","華山街2號","ChIJKbH_Ub4XbjQRsyCWAbFiMus","https://maps.google.com/?cid=16947716860123947187&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","予菓．銅鑼燒&手作烘焙工坊","台北市士林區士東路66號","https://www.facebook.com/aug16coffee/","","","","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","雲海咖啡","新北市永和區福和路120號","https://www.facebook.com/nuagedumer","雲海咖啡有限公司","234新北市永和區福和路120號","ChIJSeCC7-6pQjQRv75XPIBaxdc","https://maps.google.com/?cid=15547932795381202623&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Naissance Coffee ","台北市中正區羅斯福路三段62號","","NaissanceCoffee金研門市","100臺北市中正區羅斯福路三段62號","ChIJLV090Y-pQjQRQHMT9MjKJO4","https://maps.google.com/?cid=17160063444625617728&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","溫床 NEST","台北市大安區信義路二段198巷38號","https://www.facebook.com/nest.taipei/","溫床nest","信義路二段198巷38號","ChIJl2EiYIGpQjQRigebIekgEZk","https://maps.google.com/?cid=11029633148070332298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","安和353咖啡會館","台北市大安區安和路二段35巷3號1樓","https://www.facebook.com/%E5%AE%89%E5%92%8C353%E5%92%96%E5%95%A1%E6%9C%83%E9%A4%A8-712242285885693/","","","","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Imperfect coffee & matcha","台北市大安區新生南路三段96-5號2F","https://www.facebook.com/imperfectcafe/","imperfect coffee & matcha","新生南路三段96-5號2樓","ChIJ7fO924upQjQRkU-ZAy4TFqo","https://maps.google.com/?cid=12256004524285185937&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","蘿菈愛咖啡 Rola I Coffee","中正區杭州北路28-1號","https://www.facebook.com/Rolaicoffee/","蘿菈愛咖啡 Rola I Coffee","杭州北路28-1號","ChIJjayTyXqpQjQRBfOU2AFkB_8","https://maps.google.com/?cid=18376766763599983365&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","Miss May Cafe","寶強路5號","","","","","",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","宸品咖啡","台北市和平東路一段226號","https://www.facebook.com/%E5%AE%B8%E5%93%81%E5%92%96%E5%95%A1-472800089434228/","","","","",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","隅咖啡Aroundtheblock","100台北市中正區汀州路二段175號","","","","","",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","Louisa 明德店","台北市北投區明德路119號","","","","","",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","LAIFA Coffee Bar - 來發咖啡吧","新北市樹林區中華路80號-1","https://www.facebook.com/LAIFACoffeeBarMan/","","","","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","瑪吉咖啡(已歇業)","台北市大同區承德路三段239號","","瑪吉咖啡-圓山店","承德路三段239號","ChIJFR2u20ipQjQR5TJpHyFnt1A","https://maps.google.com/?cid=5816230835730854629&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","溫叨CAFE","台北市中正區新生南路一段162號","https://www.facebook.com/wendaocafe/","溫叨Cafe & Dining 咖啡餐酒館","110臺北市信義區菸廠路88號2樓","ChIJG1AoZCSrQjQRC1nZ-DHThTU","",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","Middle Name coffee & space","103台北市大同區南京西路18巷10號","https://www.facebook.com/middlenamecoffee","","","","",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.",""," 11 Cafe'","台北市信義區忠孝東路四段553巷12號","https://www.facebook.com/11Cafe","","","","",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","路易莎新月橋店","新北市新莊區新泰路2-21號","https://www.facebook.com/louisa.bridge.coffee/","","","","",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","著·咖啡 Draw Coffee 東門店","106台北市大安區金山南路二段15號","","","","","",""
"review","Nearby Search denied: API keys with referer restrictions cannot be used with this API.","","伯朗咖啡館 南京概念店","台北市中山區南京東路二段218號","","","","","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","O.L.O Café","台北市松山區南京東路五段97號","https://www.facebook.com/olocafe0620/","O.L.O 地中海料理","南京東路五段97號","ChIJ6_qq0ZSrQjQRNPvjM5MR0hI","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","勾癮咖啡GOEE COFFEE ","台北市大安區和平東路二段293號","","勾癮咖啡和平復興店","106臺北市大安區和平東路二段293號","ChIJ5Y1qkC6qQjQRqSEIb-mBPBA","https://maps.google.com/?cid=1169952842799653289&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"review","No Google Places candidate found","","旅心咖啡","台北市民生西路421號 (423巷裡)","https://www.facebook.com/ROUTECAFE55","","","","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","11號精品咖啡","台北市萬華區興義街11號","https://www.facebook.com/11號精品咖啡-1968225620071250/?fref=ts","11號精品咖啡","興義街11號","ChIJUW_1oLSpQjQRhDvo1gIbbt8","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","點星咖啡 café l'étoile","106台北市大安區忠孝東路三段248巷13弄12號1樓","","點星咖啡 café l'étoile","忠孝東路三段248巷13弄12號1樓","ChIJA003N9erQjQRCPmxlteYDdI","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","宿舍","板橋區館前西路166號","https://www.facebook.com/宿舍-room-166-607315066590373/","宿舍 room 166","220新北市板橋區館前西路166號","ChIJu-YlOQADaDQRGm-NxSX4YmE","https://maps.google.com/?cid=7017444010508513050&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","門廊咖啡","新北市新莊區中正路514巷33弄10號","https://www.facebook.com/pg/NewTaipeiPorchCafe/about/?tab=page_info","Porch Cafe門廊咖啡","中正路514巷33弄10號","ChIJKaBL7-inQjQRQUdOsH00Bfw","https://maps.google.com/?cid=18159978786874869569&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","DOTEL Coffice Ximen 西門町手沖咖啡館","10843台北市萬華區雅江街2號","https://www.facebook.com/chocafemaru","DOTEL Coffice Ximen 西門町手沖咖啡館","雅江街2號","ChIJF7ugNIipQjQRbPvI0T8V6d4","https://maps.google.com/?cid=16062392909840317292&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Café La Loop 86","104台北市中山區樂群三路75號","","Café La Loop 86","樂群三路75號","ChIJ8dkfntitQjQR6RMyBqkbRaY","https://maps.google.com/?cid=11981012796456440809&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Goodmans Coffee 芝山店","台北市士林區德行西路38號","https://www.facebook.com/GoodmansCoffee/","GOODMANS COFFEE 芝山店","德行西路38號","ChIJWRIs0JCuQjQREA_53-hiylE","https://maps.google.com/?cid=5893631814697291536&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","酮伴咖啡","100台北市中正區福州街5之1號","","酮伴咖啡 Ketoer Cafe","福州街5之1號","ChIJqTwPRjupQjQR0YrwrAO5UCg","https://maps.google.com/?cid=2905025185091455697&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","艾白旅生 Alba Cafe","220新北市板橋區雙十路三段10巷24號","","艾白旅生 Alba Cafe","雙十路三段10巷24號","ChIJPbfJaUGoQjQR0xy9Q4uk3N0","https://maps.google.com/?cid=15986833695302294739&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","about KUAN 寬庭（誠品生活南西店2樓）","台北市中山區南京西路14號2樓","","寬庭共享廚房 誠品南西店2樓","南京西路14號2F","ChIJH6U0z9epQjQRVOpAm8ByZgs","https://maps.google.com/?cid=821470153605704276&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
