"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","九號咖啡音樂廣場","宜蘭縣礁溪鄉溫泉路85號","https://www.facebook.com/NO9cofee/","九號咖啡音樂廣場","溫泉路1054號","ChIJC8xJOzb6ZzQRp4M6WdsOVbc","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","破布烏咖啡 Popuwoo Cafe","宜蘭縣三星鄉三星路六段465號","https://www.facebook.com/%E7%A0%B4%E5%B8%83%E7%83%8F%E5%92%96%E5%95%A1-Popuwoo-Cafe-1176803449112932/","破布烏咖啡 Popuwoo Cafe","三星路六段465號","ChIJC-qYiy7gZzQRiap5iWm3MSg","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","光覺咖啡 Lighten Cafe"," 宜蘭蘇澳鎮中原路228號","https://www.facebook.com/lightenCafe/","光覺咖啡 Lighten Cafe","270宜蘭縣蘇澳鎮中原路228號","ChIJU3fgLU77ZzQRFnjQxR5vfr0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","PonPon 乓乓雜貨咖啡","宜蘭縣礁溪鄉信義路71號","","PonPon 乓乓雜貨咖啡","信義路71號","ChIJG4rDzEv6ZzQRr3zmZ4Ab6uQ","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","日吉咖啡gooddaycafe'","宜蘭縣宜蘭市東港路59-11號","https://www.facebook.com/gooddayDBM/","日吉咖啡","東港路二段431號","ChIJdcrfttnkZzQRRw79T8ufABU","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","大手小手咖啡屋","260宜蘭縣宜蘭市建業路85號","","大手小手咖啡屋","建業路85號","ChIJtfn-2pPlZzQRcSKipgZ8-yY","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Resort Brew Coffee Co.","宜蘭市農權路二段30號","","resort.brew.coffee.co. 7/15最後營業","農權路二段30號","ChIJSW_7gunkZzQRuueWp018JQM","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","歐麟咖啡館","宜蘭市女中路二段389號1樓","https://www.facebook.com/oulincoffeeshop/","歐麟咖啡館","女中路二段389號1 樓","ChIJNXjj6ujkZzQRw0Z2vg5aKVE","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Café SoDavid","宜蘭縣羅東鎮中華路255號","","CAFÉ SoDavid","中華路255號26541 Lotung","ChIJb_IbDdTlZzQR-E2HSpo4Nw0","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Link88","宜蘭縣蘇澳鎮中山路一段88號","","Link88咖啡廳（寵物友善）","中山路一段88號","ChIJvwEsiDboZzQR8rqSG04FhIE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","熊來了","宜蘭縣宜蘭市民權路二段178號","https://www.facebook.com/wemacafe/","熊與喵咖啡(永久歇業)｜活動需求請搜尋［好時光派對企劃］","260宜蘭縣宜蘭市嵐峰路二段20號","ChIJC2aes-3kZzQR6V2mAxStjZc","",""
