"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","TADYcoffee 泰迪咖啡","高雄市三民區旅順街8號","https://www.facebook.com/tadycoffeeshop/","TADYcoffee精品咖啡","旅順街8號","ChIJNaC-vu4EbjQRDRhbV-9jsik","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","小農坊","高雄市前金區自強三路237號（235巷內）","","小農坊","自強三路237號（235巷內）","ChIJq0cUKn4EbjQRrbNE5rX_SrA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","GEORGE HOUSE (高雄文山店)","高雄市鳳山區文平街33號","http://www.georgehousefinecoffee.com/ws.htm","GEORGE HOUSE 高雄文山門市","文平街1號樓 33","ChIJ12E4uC4bbjQRPiVJEiNDdGA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","咖啡隱 Cofein Café 青年旗艦店","830高雄市鳳山區青年路二段317-2號","","咖啡隱 Cofein Café 青年旗艦店","青年路二段317-2號","ChIJS45vtukbbjQRYNFiHNqFLd0","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","一麥珈琲","高雄市左營區自由二路382號","https://m.facebook.com/Yimile0906570470/?locale2=zh_TW","一麥珈琲 Yi Mile","自由二路382號","ChIJfxvkKxsFbjQRayl-42ud7Hk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","小小瑜咖啡","811高雄市楠梓區加宏路158號","","小小瑜咖啡","加宏路158號號","ChIJD0HyWXYPbjQRjp51gFcsJeE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","威爾希斯","高雄市鼓山區蓮海路70號","","威爾希斯咖啡","蓮海路70號","ChIJY3UpAQkEbjQRwPeTaPbP4mQ","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","柴吉他。咖啡（停止營業）","高雄市鳳山區文學街83號","https://www.facebook.com/pg/Lee198675/about/?ref=page_internal","柴。咖啡 (只有咖啡)","No. 83號, 文學街鳳山區高雄市830","ChIJt2LUCTMbbjQR5JRZc72XNIU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Planet · 10 咖啡館","高雄市苓雅區永定街148號","https://www.facebook.com/Planet10cafe/","Planet • 10 cafe","永定街148號","ChIJ8SOgJoMEbjQRHM04b7aX7Oo","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Bon Voyage 棒！遠行咖啡","高雄市鳳山區鳳明街11號","","Bon Voyage 棒！遠行咖啡","鳳明街11號","ChIJNzeYMr8bbjQRWV_EYDtOJuE","",""
"review","fetch failed","","菁咖啡 coffee drink 美術店","高雄市鼓山區美術東三路一號","","","","","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","找咖啡","高雄市左營區文自路735號","https://www.facebook.com/ilikeifound/","找咖啡","文自路735號","ChIJqRF3HWwFbjQRbcZmps9tFWE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","路易莎高雄中正店","中正三路68-2號","https://www.facebook.com/LouisaCoffeeKaohsiung/","Louisa Coffee 路易．莎咖啡(高雄中正店)","中正三路68-2號","ChIJ_Qf2-Y0EbjQRcFraSmkGtuA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","濃好咖啡","高雄市岡山區中山南路430號","https://www.facebook.com/KnowHowCoffee/","濃好咖啡","中山南路430-5號岡山火車站往南約200米","ChIJza_0EdUNbjQRRJSfuxzdoe4","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","6吋盤早午餐-前鎮瑞興店","806高雄市前鎮區瑞興街105-1號","","6吋盤早午餐-前鎮瑞興店","瑞興街105-1號","ChIJ1dw7lKcEbjQR06oaRH-T1aA","",""
"review","fetch failed","","Kbsca高雄精品咖啡","高雄市塩埕區府北路27之2號","","","","","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Menippe 媚力泊咖啡林森店","高雄市新興區林森一路195號","https://www.facebook.com/Cafe.de.parfum.tw/","MENIPPE 媚力泊咖啡 - 林森店","800高雄市新興區林森一路109號","ChIJL-jWF4wEbjQRiAPTY0IRCCs","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Coffee。修","高雄市旗山區中山路60-7號","https://www.facebook.com/coffeehsiu/","Coffee。修","中山路60-12號號","ChIJc4nOKVNqbjQRBy2bmUrkrTw","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","波貝拉咖啡Bobelle Coffee Brunch","高雄市左營區崇德路272號","https://www.facebook.com/bobelletw","波貝拉咖啡 Bobelle Coffee Brunch","崇德路272號","ChIJs_6kcgwFbjQR15PMHrMQNko","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Eske Place Coffee House","高雄市楠梓加工區中一街5號","https://www.facebook.com/eskeplace/","Eske Place Coffee House 日月光店","號, 中一街楠梓區高雄市811","ChIJ02M2Q5gPbjQRmvWMgKW1bdM","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","灰家咖啡 Hway + Coffee","803007高雄市鹽埕區河西路10號","","灰家咖啡 Hway + Coffee","河西路10號","ChIJXZqu1GIFbjQRz7rWu1-35og","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","雅裴詩咖啡","高雄市新興區中山一路115號B1(美麗島站內)","https://www.facebook.com/apeuls/","雅裴詩咖啡","高捷, 美麗島站『內』往9號出口 方向, No. 115號中山一路","ChIJAQAAAI8EbjQRc6dNNsosCfw","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","MINI.D COFFEE 中正館","800高雄市新興區中正三路68-2號","","MINI.D COFFEE 中正館","中正三路68-2號","ChIJyUOCbykFbjQRKtsv8R0PPEQ","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","這條路咖啡 Thisway Coffee","高雄市新興區玉竹一街17巷13號","","Thisway Coffee","玉竹一街17巷13號","ChIJiy50aYYEbjQRSnmfjZUrAWo","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Mi's Mate","802台灣高雄市苓雅區新光路24巷21號","https://www.facebook.com/MISMATECOFFEE/","謎思咖啡新光店 Mi'S MATE","新光路24巷21號","ChIJIQpsKnwDbjQRCGoxygFpF6o","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","青田","新田路29號","https://www.facebook.com/SugarAnndc/","青田甜作 AOTa D&C","新田路29號","ChIJDeJrPYUEbjQR2QOma2ueRgw","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Betterman Pizza x Coffee ","高雄市新興區高雄市新興區民生一路265號","https://www.facebook.com/betterman265/","Betterman Pizza x Coffee","民生一路265號No","ChIJRd43uY8EbjQRJOFXTQa4CQs","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","咖啡這件事","高雄市左營區華夏路262號","咖啡這件事","咖啡這件事 Coffee&Things","華夏路262號","ChIJPXpY1cAFbjQRgeX6BOO78tI","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","蓮貴藝文咖啡館","高雄市新興區河南一路119號","","蓮貴藝文茶館","河南一路118號","ChIJY4siqIwEbjQR2oksbgzML0s","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Dmore Coffee 達墨爾咖啡","高雄市鹽埕區必忠街19號","","達墨爾咖啡 Dmore Coffee","必忠街19號","ChIJYdWZ8e4FbjQRkFi2mBZns6g","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Lab Library","高雄市前鎮區新光路61號3樓","https://www.facebook.com/Lablibrarycafe/?fref=ts","Lab Library Cafe","2F, No. 61號新光路","ChIJ604_NnkDbjQRkJljrE1ChaE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","咖啡平方左營自由店","高雄市左營區自由二路109號","https://www.facebook.com/%E5%92%96%E5%95%A1%E5%B9%B3%E6%96%B9-%E5%B7%A6%E7%87%9F%E8%87%AA%E7%94%B1%E5%BA%97-595095634020891/","咖啡平方 左營自由店","自由二路109號","ChIJO0U8zAIFbjQROUTwNUohQkI","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Lab 146","高雄市前金區中正四路146號","https://www.facebook.com/lab146cafe/","Lab146","中正四路146號","ChIJs7ojhGIEbjQRKVNMjE6f4uA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","時刻咖啡","高雄市前金區育才街4號","https://www.facebook.com/CafeDeTiming/","Café De Timing (滴時刻咖啡)","1樓, No. 4號育才街","ChIJO-08D2IEbjQRET-FtXiLs-4","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","元極CAF'E","高雄市楠梓區土庫一路232號","","元極CAF'E","土庫一路232號","ChIJ_RPdKSQPbjQRBTMUNDhh0X8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","帶我去旅行","高雄市鳳山區光復路171號","","帶我去旅行","830高雄市鳳山區光復路171號","ChIJ62_VqDkbbjQROuBjOOeRnxk","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","貓武將","高雄市大社區大社路137號","https://www.facebook.com/pages/%E8%B2%93%E6%AD%A6%E5%B0%87/130251404010625?fref=ts","貓武將預約制","大社路137號","ChIJ2a-h6tIRbjQRLF8WXAHSfo8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","滴滴咖啡 Daily Dose Coffee","高雄市前金區中正四路106號","www.facebook.com/ddcaffee","滴滴咖啡 DailyDose Coffee 高雄咖啡 拿鐵 커피","中正四路106號一樓","ChIJQ1rbfQ8FbjQRJ08UsAe61b8","",""
