"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Okiedokie cafe","台中市西區華美西街一段52號","https://www.facebook.com/OkieDokie.Cafe/","OkieDokie Cafe X 歐氣堂","精誠十二街8號","ChIJxSUguZs9aTQR7rNCzP-EmA8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Sepia coffee 斯比亞咖啡 (朝富店)","台中市西屯區朝富路242號","https://www.facebook.com/pg/sepiacoffee242","Sepia Coffee 斯比亞 咖啡披薩義大利麵","朝富路242號","ChIJ5XqaxvE9aTQR89ggVK2NPZs","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","meets覓食","台中市西區精誠22街29號","https://www.facebook.com/MeetsBistro/","Meets覓食｜台中Bistro餐酒館","精誠二十二街29號","ChIJDcIhd5g9aTQRdHmfU5Y9xTk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","元生咖啡","台中市西區向上路一段79巷64號","https://www.facebook.com/YuanShengCafe/","元生咖啡","向上路一段79巷80弄11號","ChIJVSYrJKA9aTQRgDPiBL2ItuY","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","3393","台中市南區復興路三段393號","https://www.facebook.com/3393.tw/","3393/果汁/早午餐/咖啡","復興路三段393號","ChIJpdMpM0I9aTQRb4OJSwUQaN8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","23弄咖啡","436台中市清水區清水街23-8號","","23弄咖啡","清水街23-8號","ChIJKyL1UX4UaTQRIl5owHSjNts","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","mirror cafe競子咖啡","台中市西區模範街23巷11號","www.facebook.com/mirrorcafe11","Mirror Cafe競子咖啡","模範街23巷3號","ChIJvc1ni3U9aTQRLO6_KfW11Aw","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Solidbean Coffee Roasters","台中市西區精誠三街28號","https://www.facebook.com/solidbeancoffeeroasters/","Solidbean 硬豆咖啡","精誠三街28號","ChIJ3V7TI5s9aTQRV4cUv7zqWm8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Found 找·咖啡","西區華美街348巷6號","https://www.facebook.com/foundcafes/","Found Cafe 找•咖啡","華美街348巷6號","ChIJ_5hqW5k9aTQRvMFMvL1cDAE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Colorful Coffee 卡勒芙手感咖啡","台中市西屯區西屯路二段284-6號","https://www.facebook.com/Colorfulcafe2/","卡勒芙咖啡 Colorful Coffee","西屯路二段284-6號","ChIJkykcqhgWaTQRUsTCvXdoY5Q","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","愛喬伊烘焙","台中市西區均安街82號","https://www.facebook.com/2magpiesbakehouose/","愛喬伊烘焙坊（2magpies bakehouse)","均安街82號","ChIJgwlT5-g9aTQRNl1pb01VvW8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","石尚自然探索屋【植物園店】","台中市北區館前路一號．植物園B1","https://www.facebook.com/shishangBG/","石尚自然探索屋-科博店","館前路1號","ChIJf8c4cXg9aTQRdlwBKfnhLGE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","LightBeam Coffee Roasters","404台中市北區興進路165號","lightbeamcoffeeroasters.com","LightBeam Espresso Bar - 2017","404臺中市北區興進路165號","ChIJgW9B-109aTQRNvcfMoPoIP0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","露易莎","立德街","","Louisa Coffee 路易．莎咖啡(中和立德店)","235新北市中和區立德街150號","ChIJ7z7tGSyoQjQRHlLNU1UfrEk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","盧仕 Luscoffee","台中市西區美村路一段771巷16號","https://www.facebook.com/%E7%9B%A7%E4%BB%95-LusCoffee-302070613335588/?fref=ts","盧仕咖啡LusCoffee","美村路一段771巷16號","ChIJwWGF3MQ9aTQRzjVk0P-ycM0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","伯朗咖啡館 (東海大學店)","台中市西屯區台灣大道四段1727號 東海大學圖書館1樓","","伯朗咖啡館 東海大學店","台灣大道四段1727號","ChIJFwKwMSA-aTQR4RsJy3SDKg8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","凱度高空咖啡","台中市西區台灣大道二段2號20樓","凱度高空咖啡館","凱度高空咖啡館","臺灣大道二段2號20樓","ChIJRX6xRHs9aTQRy0BUK2t_d-A","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","珈琲院","403台中市西區存中街165號","https://www.facebook.com/coffeeareatw","珈琲院","存中街165號","ChIJZ4mPmqQ9aTQR7QX9aC7Z_Nc","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Cafe PPM","台中市大里區自立路91號","https://www.facebook.com/CafePPM/","Cafe PPM","號 No, No. 91自立路","ChIJL9jMCMU8aTQRszXd30SwEKU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","目覺咖啡 trio店","台中市西區精誠七街1號","","mezamashikohi 目覺咖啡三店","精誠七街1號","ChIJGRsjX5o9aTQR_WhUgLfCYAw","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","東麗風店茶花咖啡","台中南屯區文心南五路三段243號","https://www.facebook.com/donlicamellia243/","東麗風店茶花咖啡","文心南五路三段243號","ChIJVTAjONs9aTQRTR8X85_FZq4","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Elk Cafe  路，鹿咖啡","412 台中市大里區環中東路五段628-1號","https://www.facebook.com/Elk-Cafe-%E8%B7%AF%E9%B9%BF%E5%92%96%E5%95%A1-117920325225006/","路，鹿咖啡 Elk Cafe","環中東路五段628-1號台灣 號","ChIJzSLx-Sc9aTQRjuNsiFDeNLI","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","時間軸食宿工坊","台中市龍井區遠東街204巷18號","https://www.facebook.com/timelinecafestudio/","204巷","遠東街204巷18號","ChIJ1zV-nP8VaTQR8G0uEnIorbI","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","好事發生- Function House ","台中市北區五義街149號","https://www.facebook.com/housefuction/?fref=ts","好事發生","五義街149號","ChIJY8e4vGU9aTQR2tU5t-56JHo","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","咖啡意志","台中市西屯區至善路125號","https://www.facebook.com/coffeewill/","咖啡意志","至善路125號","ChIJ9SH4Wx8WaTQR7T_xcIjH1G0","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","青川流","436台中市清水區清水街22號","","青川流","清水街22號","ChIJvVNMTX4UaTQRGQgxyilLxq0","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Belle Journée貝爵妮法式點心坊","403台灣台中市西區精誠五街34號","https://www.facebook.com/Patisserie.BJ/","貝爵妮法式點心坊","精誠五街34號","ChIJs5_ZBps9aTQRVxok4BR-osI","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","澄石咖啡蔬食廚坊","台中巿南屯區東興路三段221號","https://www.facebook.com/ChengShiShuShiKaFeiChuFangchensvegDongXingDian/","澄石咖啡蔬食廚坊","東興路三段221號","ChIJa1SyOJc9aTQRIcYeZyytUAY","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","綠蓋茶館 - 河南店","407台中市西屯區河南路二段278號號","","綠蓋茶•館(台中河南店)","河南路二段278號","ChIJt8VsrSYWaTQRIi9D_grxS1A","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","老陳咖啡L'espace caf'e","台中市西區五權七街52號","","L'espace café 老陳咖啡","五權七街52號","ChIJAZNSRgg9aTQRjnEEp3nQWzk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","多馬咖啡大坑店","406台中市北屯區東山路二段33號","https://www.facebook.com/TomarDakeng/","多馬咖啡大坑店","東山路二段27號","ChIJDeF8fUYYaTQR1dNx9NiBMWc","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Our café 奧兒咖啡"," 台中市大弘街82號1F","https://www.facebook.com/ourcafe88/","Our café奧兒咖啡","1f, No. 82號大弘街","ChIJD7hMZaA9aTQRAZTkqc7yte8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","雲道咖啡_末廣門市","台中市豐原區豐陽路87號","https://m.facebook.com/coffeetree87","雲道咖啡館末廣門市","豐陽路87號","ChIJBwsh5g8aaTQRJsvupC0ktRI","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","巴菲特咖啡館","436台中市清水區忠貞路21號2樓","","巴菲特咖啡館","2樓, No. 21號忠貞路","ChIJNT1z9psUaTQRech0IWpb488","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","波紋咖啡RIPPLE CAFE","台中市大里區永興路148號一樓","","波紋咖啡RIPPLE CAFE","永興路148號一樓","ChIJQa2677k9aTQRo1ro37Bp_Gg","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","G.T. 解憂咖啡館","436台中市清水區民有路120巷122號","","G.T. 解憂咖啡館","民有路120巷122號","ChIJsSvsVLwTaTQRm3xFjBGHbkk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","11号倉庫"," 台中市北區進化北路375號","https://www.facebook.com/11warehousecafe/","11号倉庫","進化北路375號","ChIJ49MWrmI9aTQRbJF-wU85EJ4","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Forro Cafe","台中市西區精誠三街47號","http://www.forro.com.tw/","FORRO CAFE 呼嚕咖啡","精誠三街47號","ChIJyT_aEJs9aTQR4FjN68biMsU","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","黑貓月亮咖啡館","台中市西屯區黎明路二段860巷28號","http://www.blackcatmoon.com.tw","黑貓月亮咖啡館","黎明路二段860巷28號","ChIJ68e93I89aTQR5XFoWXEgGko","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","沐cafe","402台中市南區五權南路380巷19號","","沐 Cafe","五權南路380巷19號","ChIJjXkaaN89aTQRwbLRFunmpUk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","428cafe","台中市西區博館路103號","https://www.facebook.com/428Coffee/","428Cafe","博館路103號","ChIJ-_EWrII9aTQRxKRPI0djcVg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","窩茶居","台中市西區華美西街一段30號","https://wochaju.com","台湾茶カフェ 窩茶居","華美西街一段30號","ChIJa5BQ2Js9aTQRrmN23RWuTOE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","後驛冊店","台中市東區大公街19號1F","https://www.facebook.com/statio.verso/","後驛冊店","大公街19號","ChIJhx1FjhY9aTQRKUfq2_nKQHg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","羊毛馬路咖啡-勤美店","台中市西區民權路229巷21號","https://b-m.facebook.com/woolroad2/","羊毛馬路咖啡-勤美店","民權路229巷21號","ChIJndfYwHU9aTQR-jVxtlQs9-M","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","ABG Coffee","台中市南屯區公益路二段705號","https://www.facebook.com/abg.coffee","ABG COFFEE 台中公益店","公益路二段705號","ChIJleYDlTw9aTQRuzVS_9A9VI4","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","拾光机","台中市西區自治街36號","http://www.facebook.com/timeless01","解憂老宅","403臺中市西區自治街36號","ChIJJY4JcAA9aTQRhopipAUxEXg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","ROKARO coffee","台中市美村路一段576巷21號","https://www.facebook.com/rokaro.coffee/","ROKARO COFFEE","美村路一段576巷21號","ChIJq8A_gKY9aTQRlGasUbEgiDg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","天味咖啡道 tenway cafe","台中市西區健行路1020號","https://www.facebook.com/tenwaycafe","天味早餐（營業至3/30結束）","健行路1020號","ChIJmZRs8ns9aTQRJnuuZho0zVE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","方舟咖啡廚房","台中市南區復興路三段362號","https://www.facebook.com/tadacafe","方舟咖啡廚房","復興路三段362號","ChIJXbLC-xA9aTQRtorayDzmN6M","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","艾薇兒咖啡店","台中市西區大忠南街89號","","艾薇兒咖啡 i will coffee","大忠南街89號號","ChIJ7Vw4OKU9aTQR5MlkvGaDmNU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Café Mambo 漫波","台中市北區五權路594號","https://www.facebook.com/cafemambo.tw/","Café Mambo 漫波","五權路594號","ChIJGUX0WGY9aTQR4X7FuWybf9A","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","光明客棧 idea Lab. CAFÉ 十樓咖啡館","台中市西屯區台灣大道三段540號10樓之5","http://idealab.com.tw","光明客棧 idea cafe' ( 預約制私人空間 )","臺灣大道三段540號 10號540號 十樓之5樓之5","ChIJdSrf8PQ9aTQRt6kTQDHmUMU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","棋朵keydoor咖啡","台中市南區南和路108號","https://www.facebook.com/keydoor108/","棋朵樂茶","南和路108號","ChIJrSYgK_88aTQRRiPDGX4_xg0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","小葉茉莉 MOLY CAFE","台中市中區中華路一段60巷6號","","小葉茉莉","中華路一段60巷6號","ChIJPU82KFs9aTQRQV_4zRqCRlE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Cuiqu Coffee奎克咖啡台中公益店","台中市南屯區公益路二段532號","http://www.cuiqu-coffee.com/","Cuiqu Coffee奎克咖啡-台中公益店","公益路二段532號","ChIJITDXZMI9aTQRgwylkpKQpPk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","晨典咖啡（南區二店）","台中市南區復興路一段265號","晨典咖啡（南區二店）","晨典咖啡（南區二店）","復興路一段265號","ChIJM0Obxe09aTQRWG2ZIObAoXk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","3-15珈琲館","台中市東勢區東蘭路西門巷3-15號","","3-15咖啡館","東蘭路西門巷3-15號","ChIJBUemybAdaTQRuP917TbNUWY","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","FIKA Kaffe","台中市北區進化北路361號","https://www.facebook.com/fika.kaffe","FIKA KAFFE","進化北路361號","ChIJs5lahGI9aTQRwf9K_IE06UE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Bear's marsh","台中市西區美村路一段771巷6號","http://www.bearsmarsh.com","Bear's marsh","號 No, No. 6美村路一段771巷","ChIJk3Bj5Kg9aTQRTuVQvc5PcvU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","著手咖啡 Coffee Intro","403 台中市西區向上北路224巷21號","https://www.coffeeintro.com/","著手咖啡 Coffee Intro｜謝謝大家，桃園著手見！","昇平街78號","ChIJZ0whxZg9aTQRqP9Ac4QF_7o","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","糟老頭咖啡","408台中市南屯區公益路二段296號","https://www.facebook.com/geezercoffee/","糟老頭 Coffee","公益路二段292號","ChIJSdEzt-o9aTQRxCApTTgTIHQ","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Le Mods","台中市北區太原路二段201號","https://www.facebook.com/lemodscafe/","Le Mods拉摩斯咖啡","太原路二段201號","ChIJl-1t49gXaTQR4F2jTuJjrHA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","羊毛馬路咖啡","台中市北區原子街154號","https://www.facebook.com/woolroad/","羊毛馬路咖啡-勤美店","403臺中市西區民權路229巷21號","ChIJndfYwHU9aTQR-jVxtlQs9-M","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","石尚自然探索屋 科博店","台中市北區館前路1號(國立自然科學博物館 植物園B1)","http://web.shishang.com.tw/index.php","石尚自然探索屋-科博店","館前路1號","ChIJf8c4cXg9aTQRdlwBKfnhLGE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","采咖啡 DACAI003 CAFE","台中市西區五權五街50號","http://facebook.com/dacaicafe50","Dacai Cafe采咖啡 餐廳","403臺中市西區五權五街50號","ChIJYeDosKc9aTQRut5d1wkxBtA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","咖啡道","台中市西區五權西六街2號","","永久停業","五權西六街2號一樓","ChIJMeBsR6Q9aTQR5fiGfT-RAVo","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Allo Friend","台中市西區華美街39號","https://www.facebook.com/Allofriend","ALLO Friend","華美街39號","ChIJfdc1jaM9aTQRrOhOgbrhK0g","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Louisa Coffee 路易．莎咖啡(逢甲福星店)","台中市西屯區河南路2段301巷72號","https://www.facebook.com/louisacoffeepark/?hc_ref=SEARCH","路易莎咖啡 福星公園門市","河南路二段301巷72號","ChIJ2bhoySAWaTQR251a1v4-u5Q","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","空間咖啡","后里區圳寮路140號","","Space cafe 空間咖啡-只能預約（團體包場、手作DIY）","圳寮路140號","ChIJD15tlrcaaTQReopFGv8ji1g","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Chaud cafe 修咖啡","台中市霧峰區民主街71號","https://www.facebook.com/chaudcofee/","Chaud Coffee修咖啡","號 No, No. 71民主街","ChIJY7il-Fk7aTQRmwF3OrB8ZwU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","醇豆咖啡_台中新光三越法雅客店","台中市西屯區台灣大道三段301號9樓( 新光三越法雅客)","","醇豆咖啡_新光三越法雅客店","臺灣大道三段301號9F","ChIJ0S5_sIw9aTQRjR7AVDdtB1g","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","hecho 做咖啡","台中市西區美村路一段133巷22號","","hecho做咖啡","美村路一段133巷22號2F","ChIJnZkaL5w9aTQRGDemXt4Xqx0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","熊好餓咖啡","台中市西屯區福上巷323弄16號 ","https://www.facebook.com/HowerBear/","Hower Bear 熊好餓咖啡","福上巷323弄16號","ChIJSYX2oyEWaTQRnS9LKne8Up0","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Come Late Caf'e","403台中市西區西屯路一段173-10號","","Come Late Caf'e","西屯路一段167巷1號","ChIJ9R3xJSs9aTQRgnR1jtTblvs","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","未央 musicafé  咖啡．音樂","台中市西屯區上石南八巷42號","https://www.facebook.com/pg/endlessmusicafe/about/","未央 musicafé 咖啡．音樂","上石南八巷42號","ChIJV9432CEWaTQRVmxGgVsTZI8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","2S Sweet&Special ","台中市西區模範街35-1號","","2S cafe (Sweet&special) 2S咖啡、甜點、輕食、禮品","模範街35-1號","ChIJV-V01qo9aTQR0HP8FDCSMQk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","T’s Bookstore 書店","台中市龍井區新興路2巷2-1號1樓","T’s書店","T'S書店","434臺中市龍井區新興路2巷2號","ChIJYbWTguQVaTQRxAR9tvRvCDM","",""
"review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Cupgaze","台中市北區博館一街13號","https://www.facebook.com/cupgaze/","Cupgaze Cafe （暫停營業）","博館一街13號","ChIJzX_hjHc9aTQREQ0tS8EaVqo","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","老貓蛋捲咖啡","台中市西屯區國安一路125號","https://www.facebook.com/oldcateggroll","老貓蛋捲","國安一路125號","ChIJRcgIX_oVaTQR6oTsTJKj4OI","",""
